profile name,subscription type,monthly revenue,join date,last payment date,country_x,age,gender,device,plan duration,start time,duration,attributes,title,supplemental video type,device type_x,bookmark,latest bookmark,country_y,esn,device type_y,acct first playback date,acct last playback date,acct first playback date for user generated plays,acct last playback date for user generated plays,profile first playback date,profile last playback date,profile first playback date for user generated plays,profile last playback date for user generated plays,deactivation time,days since last payment,churn,listed_in,primary_genre,genre_Action & Adventure,genre_Children & Family Movies,genre_Comedies,genre_Crime TV Shows,genre_Documentaries,genre_Dramas,genre_Horror Movies,genre_International Movies,genre_International TV Shows,genre_Kids' TV,genre_Thrillers,genre_Unknown
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-08-04 19:00:38,00:09:14,,Manifest: Season 2: Coordinated Flight (Episode 5),,Device Type 0,00:40:23,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
1343,Standard,10,01-11-22,2023-05-07,United States,36,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,617,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
1206,Premium,13,23-10-22,2023-04-07,Spain,32,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,647,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2023-06-24,Mexico,39,Female,Laptop,1.0,2022-10-09 08:10:40,00:17:40,,Friends: Season 3: The One with the Race Car Bed (Episode 7),,Device Type 1,00:17:58,00:17:58,IN (India),,,,,,,,,,,,569,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-04-10 15:49:57,00:05:02,,Brooklyn Nine-Nine: Season 4: Your Honor (Episode 19),,Device Type 0,00:05:10,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
63,Standard,12,23-02-22,2023-06-27,United Kingdom,41,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,566,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-05-01 04:58:47,00:05:38,,The Blacklist: Season 4: Isabella Stone (No. 34) (Episode 13),,Device Type 0,00:42:38,00:42:38,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-02-06 16:51:32,00:21:52,,Brooklyn Nine-Nine: Season 2: The Chopper (Episode 22),,Device Type 0,00:21:41,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2023-06-24,Mexico,39,Female,Laptop,1.0,2022-08-14 09:28:01,00:21:09,,Brooklyn Nine-Nine: Season 3: Cheddar (Episode 18),,Device Type 1,00:21:26,00:21:26,IN (India),,,,,,,,,,,,569,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-06-25 19:39:24,00:01:49,,Jane The Virgin: Season 1: Chapter Twelve (Episode 12),,Device Type 2,00:02:52,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-04-11 05:19:42,00:01:10,,Brooklyn Nine-Nine: Season 5: The Negotiation (Episode 13),,Device Type 0,00:03:10,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2023-06-24,Mexico,39,Female,Laptop,1.0,2023-05-21 07:17:30,00:00:59,,Season 1 Cliffhanger Clip: Rana Naidu,HOOK,Device Type 1,00:00:59,00:00:59,IN (India),,,,,,,,,,,,569,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-02-07 14:49:02,00:03:30,,Brooklyn Nine-Nine: Season 4: Coral Palms: Part 1 (Episode 1),,Device Type 0,00:03:30,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
873,Standard,10,22-06-22,2023-01-07,Mexico,42,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,737,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-02-14 04:30:07,00:00:38,Autoplayed: user action: None; ,Inglourious Basterds_hook_primary_16x9,HOOK,Device Type 5,00:00:38,00:00:38,IN (India),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-03-27 13:49:37,00:17:13,,iZombie: Season 4: Are You Ready for Some Zombies? (Episode 1),,Device Type 0,00:41:22,00:41:22,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2023-06-24,Mexico,39,Female,Laptop,1.0,2023-05-21 15:56:21,00:00:37,,Cliffhanger Clip: Malnazidos,HOOK,Device Type 1,00:00:37,00:00:37,IN (India),,,,,,,,,,,,569,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-04-16 19:13:59,00:09:07,,Kim's Convenience: Season 4: Which Witch is Which (Episode 9),,Device Type 0,00:21:27,00:21:27,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-01-31 11:51:54,00:01:53,,Friends: Season 7: The One with Rachel's Assistant (Episode 4),,Device Type 0,00:01:42,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
2,Premium,15,05-09-21,2023-06-22,Canada,35,Female,Tablet,1.0,2021-12-29 18:05:09,00:20:27,,Inglourious Basterds,,Device Type 0,00:21:33,Not latest view,IN (India),,,,,,,,,,,,571,1,Action & Adventure,Action & Adventure,True,False,False,False,False,False,False,False,False,False,False,False
8,Basic,10,02-04-23,2023-06-24,Mexico,39,Female,Laptop,1.0,2023-02-14 09:02:44,00:00:16,,Nathicharami,,Device Type 1,01:53:46,01:53:46,IN (India),,,,,,,,,,,,569,1,"Dramas, Independent Movies, International Movies",Dramas,False,False,False,False,False,True,False,False,False,False,False,False
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-05-11 16:43:16,00:06:39,,Suits: Season 8: Rocky 8 (Episode 11),,Device Type 0,00:42:51,00:42:51,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-06-05 16:18:31,00:11:19,,Lucifer: Season 5: A Little Harmless Stalking (Episode 13),,Device Type 0,00:18:18,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
2,Premium,15,05-09-21,2023-06-22,Canada,35,Female,Tablet,1.0,2022-04-27 13:44:43,00:00:02,,Mai: Season 1: Episode 6,,Device Type 0,00:54:54,Not latest view,IN (India),,,,,,,,,,,,571,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2021-12-24 14:40:29,00:47:41,,Sooryavanshi,,Device Type 0,00:50:22,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
1428,Standard,12,12-07-22,2023-05-07,Mexico,40,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,617,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
7,Standard,12,09-12-21,2023-06-25,Brazil,46,Male,Tablet,1.0,2023-04-27 18:10:00,00:00:28,,Limited Series Plot Clip: Obsession,HOOK,Device Type 1,00:00:02,00:00:02,IN (India),,,,,,,,,,,,568,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-08-03 19:31:35,00:02:59,,Manifest: Season 2: Fasten Your Seatbelts (Episode 1),,Device Type 2,00:04:40,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
5,Basic,10,01-05-23,2023-06-28,Germany,33,Male,Smartphone,1.0,2023-02-09 03:16:30,00:20:12,Autoplayed: user action: User_Interaction; ,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc: Rehabilitation Training (Episode 24)",,Device Type 5,00:23:40,00:23:40,IN (India),,,,,,,,,,,,565,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-05-30 05:20:50,00:26:05,,Lucifer: Season 2: Lady Parts (Episode 4),,Device Type 0,00:00:00,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2023-06-24,Mexico,39,Female,Laptop,1.0,2022-07-31 07:51:46,02:03:06,,Kuttavum Shikshayum,,Device Type 0,02:04:37,Not latest view,IN (India),,,,,,,,,,,,569,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
2322,Basic,15,12-11-22,2023-11-07,Canada,37,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,433,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-05-28 14:21:26,00:00:15,Autoplayed: user action: None; ,Wonder Woman_hook_primary_16x9,HOOK,Device Type 5,00:00:15,00:00:15,IN (India),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
7,Standard,12,09-12-21,2023-06-25,Brazil,46,Male,Tablet,1.0,2023-06-10 14:17:39,00:13:16,,Chhota Bheem: Journey to Petra,,Device Type 1,01:07:00,01:07:00,IN (India),,,,,,,,,,,,568,1,Children & Family Movies,Children & Family Movies,False,True,False,False,False,False,False,False,False,False,False,False
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-05-27 15:16:33,00:36:17,,Central Intelligence,,Device Type 5,00:52:33,Not latest view,IN (India),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
7,Standard,12,09-12-21,2023-06-25,Brazil,46,Male,Tablet,1.0,2023-06-17 16:02:18,00:00:04,,Awakenings,,Device Type 1,00:00:13,00:00:13,IN (India),,,,,,,,,,,,568,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-01-31 08:29:03,00:04:35,,Friends: Season 6: The One with the Ring (Episode 23),,Device Type 0,00:05:54,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
5,Basic,10,01-05-23,2023-06-28,Germany,33,Male,Smartphone,1.0,2023-06-01 15:02:57,00:14:32,,Kathal - A Jackfruit Mystery,,Device Type 0,00:35:05,Not latest view,IN (India),,,,,,,,,,,,565,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
5,Basic,10,01-05-23,2023-06-28,Germany,33,Male,Smartphone,1.0,2023-04-11 14:54:53,00:00:41,Autoplayed: user action: None; ,Mobile Suit Gundam The Witch From Mercury: Season 1_hook_primary_16x9,HOOK,Device Type 5,00:00:41,00:00:41,IN (India),,,,,,,,,,,,565,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-03-10 04:10:41,00:00:05,Autoplayed: user action: None; ,Naruto: Season 1_hook_primary_16x9,HOOK,Device Type 5,00:00:05,00:00:05,IN (India),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-01-25 21:52:26,00:21:29,,Friends: Season 4: The One with Rachel's Crush (Episode 13),,Device Type 0,00:22:06,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2023-06-24,Mexico,39,Female,Laptop,1.0,2023-01-25 11:39:24,00:13:00,,Wednesday: Season 1: Friend or Woe (Episode 3),,Device Type 1,00:15:26,Not latest view,IN (India),,,,,,,,,,,,569,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
454,Standard,15,28-05-22,2023-06-28,Australia,51,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,565,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-04-15 12:53:39,00:00:19,,Kim's Convenience: Season 1: Janet's Photos (Episode 2),,Device Type 0,00:00:19,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
1709,Premium,10,26-07-22,2023-06-07,Australia,42,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,586,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
460,Premium,10,30-06-22,2023-06-28,Italy,30,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,565,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-04-24 05:50:45,00:31:04,,The Blacklist: Season 2: The Scimitar (No. 22) (Episode 7),,Device Type 0,00:37:33,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
1450,Basic,12,31-07-22,2023-06-07,United States,42,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,586,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2023-06-24,Mexico,39,Female,Laptop,1.0,2023-03-03 17:56:20,01:47:38,,Iratta,,Device Type 1,01:47:20,Not latest view,IN (India),,,,,,,,,,,,569,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2023-06-24,Mexico,39,Female,Laptop,1.0,2022-06-27 14:52:24,00:22:43,,Seinfeld: Season 1: Seinfeld (Episode 1),,Device Type 1,00:22:43,00:22:43,IN (India),,,,,,,,,,,,569,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-04-17 04:07:48,00:00:12,Autoplayed: user action: None; ,Travelers: Season 3 (Trailer),TRAILER,Device Type 5,00:00:12,Not latest view,IN (India),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2021-12-16 04:14:46,00:00:04,Autoplayed: user action: None; ,Inciting Incident Clip: The Unforgivable,HOOK,Device Type 5,00:00:04,00:00:04,IN (India),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
1560,Basic,12,12-09-22,2023-07-07,Germany,39,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,556,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-02-02 14:48:31,00:21:39,Autoplayed: user action: User_Interaction; ,All of Us Are Dead: Season 1: Episode 3,,Device Type 5,00:56:24,00:56:24,IN (India),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-06-19 09:03:07,00:00:47,Autoplayed: user action: None; ,CBI 5: The Brain (Malayalam)_hook_primary_16x9,HOOK,Device Type 6,00:00:47,00:00:47,IN (India),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2023-06-24,Mexico,39,Female,Laptop,1.0,2023-01-18 11:20:18,00:52:25,,Harry & Meghan: Limited Series: Episode 1,,Device Type 1,00:55:36,00:55:36,IN (India),,,,,,,,,,,,569,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2021-12-04 14:06:03,00:03:02,,Part 4 Recap: Money Heist,RECAP,Device Type 7,00:03:02,00:03:02,IN (India),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
6,Premium,15,18-03-22,2023-06-27,France,29,Female,Smart TV,1.0,2023-01-01 15:29:04,00:54:29,Autoplayed: user action: User_Interaction; ,Gatta Kusthi,,Device Type 7,02:20:58,Not latest view,IN (India),,,,,,,,,,,,566,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2021-12-30 11:14:36,00:03:28,,Money Heist: Part 5: Escape Valve (Episode 6),,Device Type 0,00:03:26,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-06-09 18:01:39,00:41:33,,Arrow: Season 1: An Innocent Man (Episode 4),,Device Type 0,00:41:10,00:41:10,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-05-28 07:49:15,00:21:08,,Shazam!,,Device Type 5,00:21:09,Not latest view,IN (India),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
10,Premium,15,07-01-23,2023-06-22,Italy,44,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,571,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2023-06-24,Mexico,39,Female,Laptop,1.0,2022-12-04 08:27:05,00:01:37,,The Big Bang Theory: Season 2: The Monopolar Expedition (Episode 23),,Device Type 1,00:01:56,Not latest view,IN (India),,,,,,,,,,,,569,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-01-07 17:16:57,00:30:11,,Mughizh,,Device Type 0,00:57:05,00:57:05,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
5,Basic,10,01-05-23,2023-06-28,Germany,33,Male,Smartphone,1.0,2023-03-27 03:35:04,00:00:05,Autoplayed: user action: None; ,Hunter X Hunter (2011): Season 1_hook_01_16x9,HOOK,Device Type 5,00:00:05,00:00:05,IN (India),,,,,,,,,,,,565,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
1677,Basic,14,11-10-22,2023-08-07,Canada,30,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,525,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
959,Premium,14,04-07-22,2023-02-07,Australia,35,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,706,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
1716,Premium,11,10-07-22,2023-09-07,Spain,32,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,494,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-04-10 11:17:44,00:21:37,,Brooklyn Nine-Nine: Season 4: The Overmining (Episode 9),,Device Type 0,00:21:37,00:21:37,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-01-11 14:31:35,00:20:08,,Friends: Season 2: The One Where Eddie Moves In (Episode 17),,Device Type 0,00:19:30,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-05-30 03:20:22,00:43:08,,"Lucifer: Season 2: Liar, Liar, Slutty Dress on Fire (Episode 2)",,Device Type 0,00:43:17,00:43:17,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2021-11-07 15:03:19,00:34:55,,The Walking Dead: Season 3: Seed (Episode 1),,Device Type 5,00:40:42,00:40:42,IN (India),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
